Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
5,1,182,1.83372,1.83406,1.83422,1.83436,1.83454,1.83464,1.83457,1.83444,1.83419,1.83403,1.83393,1.83371,1.83336,1.83307,1.83288,1.83285,1.83282,1.83279,1.83268,1.8325,1.83234,1.8322,1.83203,1.83189,1.83178,1.83162,1.83142,1.83124,1.83104,1.83095,1.83091,1.83079,1.83061,1.83045,1.83033,1.83015,1.82988,1.82969,1.82954,1.82952,1.8296,1.82967,1.82957,1.82938,1.82923,1.82908,1.82885,1.82862,1.8284,1.82827,1.82817,1.82801,1.82772,1.82752,1.8276,1.82776,1.82779,1.82766,1.82764,1.8276
5,1,183,1.74738,1.74686,1.74624,1.74544,1.74424,1.74273,1.7412,1.73964,1.73813,1.73664,1.73517,1.73377,1.73233,1.7309,1.72956,1.72824,1.72702,1.72594,1.7248,1.72364,1.72258,1.72162,1.72057,1.71938,1.71776,1.71604,1.71484,1.71399,1.71294,1.71196,1.71135,1.71074,1.71019,1.70965,1.70912,1.7086,1.70802,1.70766,1.70739,1.70709,1.70674,1.7064,1.70625,1.70604,1.70578,1.70583,1.706,1.70612,1.70626,1.7065,1.70669,1.70686,1.70696,1.70697,1.7071,1.70731,1.70762,1.70792,1.70825,1.7086
5,0,184,1.84481,1.84439,1.84404,1.84386,1.84393,1.84415,1.84443,1.84465,1.84466,1.84435,1.84373,1.84332,1.8427,1.84224,1.84204,1.84159,1.84117,1.84078,1.84054,1.84035,1.84024,1.84018,1.84006,1.83995,1.83976,1.83964,1.83948,1.83933,1.83931,1.83944,1.83977,1.84027,1.84084,1.84161,1.84246,1.8433,1.84419,1.845,1.84569,1.84637,1.84692,1.84737,1.84772,1.84801,1.8484,1.84867,1.84883,1.84901,1.84926,1.8496,1.85004,1.85035,1.8507,1.8509,1.85117,1.85148,1.85159,1.85165,1.85152,1.85133
5,0,185,1.63473,1.6352,1.63528,1.63445,1.63392,1.63377,1.63344,1.63299,1.63404,1.63391,1.63419,1.63416,1.63475,1.63487,1.63343,1.63297,1.63234,1.63194,1.63132,1.63107,1.63102,1.63115,1.62944,1.62825,1.62676,1.62614,1.62572,1.62498,1.62399,1.62323,1.62281,1.6225,1.62209,1.62162,1.62108,1.62106,1.6201,1.61931,1.61876,1.61871,1.61877,1.61755,1.61607,1.61548,1.6156,1.61543,1.61466,1.61385,1.61332,1.61381,1.61368,1.61257,1.61168,1.61111,1.61094,1.61033,1.60885,1.60774,1.60791,1.60853
5,0,186,1.58833,1.58853,1.58868,1.58878,1.58884,1.58887,1.58889,1.58893,1.58899,1.58903,1.58911,1.58921,1.5893,1.58932,1.58927,1.58917,1.58909,1.58899,1.58889,1.58877,1.58872,1.58882,1.58891,1.58908,1.58919,1.58921,1.58921,1.58922,1.58927,1.58938,1.58948,1.58955,1.58954,1.58941,1.58925,1.58907,1.58886,1.58857,1.58829,1.58804,1.58776,1.58744,1.58706,1.58661,1.58623,1.58588,1.58548,1.58512,1.5849,1.5848,1.58483,1.58487,1.58489,1.5848,1.5847,1.58456,1.5843,1.58376,1.58309,1.58238
5,1,187,1.5584,1.5586,1.55867,1.55896,1.55936,1.55972,1.56,1.56017,1.56011,1.55988,1.55945,1.55887,1.55828,1.55771,1.55738,1.55728,1.55748,1.558,1.55867,1.5595,1.56038,1.56129,1.56219,1.56317,1.56437,1.56518,1.56631,1.5674,1.56815,1.56829,1.56789,1.56727,1.56661,1.56606,1.56547,1.56495,1.56448,1.56401,1.56373,1.5635,1.56326,1.56306,1.5628,1.56255,1.56237,1.56208,1.56181,1.56154,1.56127,1.56098,1.56068,1.56045,1.56028,1.56008,1.55993,1.55975,1.55957,1.55948,1.55952,1.55984
5,0,188,1.81114,1.81107,1.81111,1.8112,1.81135,1.81161,1.81192,1.81219,1.81236,1.81232,1.81222,1.81211,1.812,1.81188,1.81186,1.81201,1.81232,1.81285,1.81355,1.81421,1.81488,1.81564,1.81649,1.81727,1.81795,1.81846,1.81884,1.81899,1.81889,1.81879,1.81864,1.81828,1.81765,1.81701,1.81662,1.81632,1.81652,1.81713,1.81775,1.81837,1.81892,1.81925,1.81925,1.81899,1.81853,1.81802,1.81763,1.81747,1.81752,1.81786,1.81844,1.81925,1.8205,1.82219,1.82385,1.82529
5,1,189,1.5045,1.50895,1.51305,1.51628,1.51872,1.52111,1.52409,1.52755,1.53114,1.53461,1.53793,1.54106,1.54398,1.54681,1.5498,1.55309,1.55655,1.55986,1.56288,1.56571,1.56832,1.57064,1.57271,1.57466,1.57644,1.57805,1.57957,1.58102,1.58257,1.58408,1.58561,1.58695,1.58809,1.58908,1.58997
5,0,190,1.70257,1.70336,1.70399,1.7039,1.70283,1.70127,1.69972,1.69867,1.69818,1.69806,1.69855,1.69965,1.70087,1.70214,1.70329,1.70411,1.70421,1.70363,1.70263,1.70142,1.70039,1.69974,1.69938,1.69924,1.69922,1.69915,1.69897,1.69867,1.69828,1.69785,1.69754,1.69748,1.69747,1.69775,1.6982,1.69878,1.6994,1.69989,1.70025,1.70052,1.70063,1.70069,1.70082,1.70075,1.70083,1.70114,1.70165,1.70223,1.70281,1.70336,1.7039,1.70429,1.70457,1.70482,1.70517,1.70553,1.70579,1.70598,1.70623,1.70672
5,0,191,1.75817,1.75839,1.75859,1.75834,1.75737,1.75572,1.75375,1.75172,1.75009,1.74924,1.7491,1.74961,1.75079,1.75246,1.75393,1.75462,1.75445,1.75428,1.75398,1.75375,1.75359,1.75344,1.75334,1.75333,1.7533,1.75352,1.75378,1.7541,1.75419,1.75404,1.75382,1.75376,1.75403,1.75456,1.75531,1.75611,1.75691,1.75778,1.75887,1.75994,1.76079,1.76153,1.76211,1.76271,1.76345,1.76442,1.76548,1.76664,1.76772,1.7686,1.76918,1.76936,1.76918,1.76874,1.76828,1.76796,1.76777,1.76772,1.7677,1.76761
5,1,192,1.69476,1.69531,1.69601,1.69684,1.69751,1.69789,1.69801,1.69781,1.69736,1.69678,1.69603,1.6951,1.69421,1.69362,1.69337,1.69363,1.69438,1.6954,1.6963,1.69688,1.69705,1.69699,1.69696,1.6971,1.69731,1.69745,1.69779,1.69852,1.69922,1.69964,1.69986,1.69974,1.69932,1.69912,1.69925,1.69946,1.69987,1.70047,1.70096,1.70138,1.70165,1.70162,1.70131,1.70086,1.7003,1.69961,1.69877,1.69799,1.69724,1.69683,1.69717,1.69814,1.69928,1.70034,1.70115,1.70165,1.70189,1.70205,1.70235,1.70297
5,1,193,1.72109,1.72167,1.72222,1.72346,1.72336,1.72377,1.72362,1.72365,1.72344,1.72294,1.72249,1.72209,1.72087,1.72013,1.71941,1.71922,1.71925,1.71938,1.72004,1.72006,1.72031,1.7205,1.72076,1.72077,1.7208,1.72116,1.72144,1.72145,1.7215,1.72157,1.72164,1.72156,1.72133,1.72058,1.71992,1.71919,1.71857,1.71845,1.71822,1.71811,1.71813,1.71823,1.71836,1.71841,1.71842,1.7183,1.71769,1.71788,1.71826,1.71813,1.71869,1.71991,1.72134,1.72202,1.72189,1.7219,1.72164
5,0,194,1.53471,1.53488,1.53506,1.5351,1.53498,1.5348,1.53456,1.53427,1.53399,1.53366,1.53326,1.53288,1.53256,1.53225,1.53193,1.53173,1.53167,1.5316,1.53133,1.53093,1.53067,1.53068,1.53083,1.53083,1.53062,1.53042,1.53046,1.53072,1.53096,1.53106,1.5311,1.53124,1.53137,1.53148,1.53159,1.53178,1.53208,1.53239,1.53268,1.53289,1.533,1.53297,1.5328,1.53246,1.53207,1.53169,1.53138,1.53123,1.53124,1.53129,1.53129,1.53132,1.53156,1.53192,1.53221,1.53244,1.53266,1.53301,1.53343,1.53368
5,1,195,1.77626,1.779,1.78184,1.78487,1.78812,1.79105,1.79382,1.79622,1.79824,1.7994,1.80009,1.80055,1.80093,1.8013,1.80134,1.80111,1.80062,1.80003,1.79938,1.79873,1.79815,1.79772,1.7974,1.79734,1.79754,1.79822,1.79923,1.80045,1.80142,1.80239,1.80307,1.8035,1.80397,1.80418,1.80383,1.80299,1.80199,1.80112,1.80035,1.79966,1.79892,1.79806,1.79712,1.79648,1.79607,1.79565,1.79491,1.79403,1.79336,1.7933,1.79316,1.79274,1.79209,1.79138,1.79094,1.79079,1.79066,1.79038,1.78987,1.78898
5,1,196,1.63648,1.63718,1.63814,1.63934,1.64067,1.64205,1.64342,1.64472,1.64594,1.64697,1.64787,1.64876,1.6496,1.65012,1.65029,1.6505,1.65091,1.65125,1.65115,1.65057,1.64969,1.64868,1.64743,1.6456,1.64286,1.63932,1.63607,1.63454,1.63463,1.63554,1.63597,1.63614,1.63669,1.63847,1.64129,1.64375,1.64477,1.64516,1.64508,1.64487,1.64485,1.64508,1.64553,1.64619,1.64722,1.64846,1.64975,1.651,1.65219,1.65324,1.6543,1.65532,1.6563,1.65707,1.65763,1.65795,1.65801,1.65788,1.65739,1.6566
5,1,197,1.60124,1.60067,1.59955,1.59831,1.59699,1.59572,1.5945,1.59314,1.59163,1.59006,1.58861,1.5874,1.58627,1.58524,1.58447,1.58412,1.58426,1.58448,1.58442,1.58413,1.58378,1.58352,1.58333,1.58304,1.58241,1.58148,1.58043,1.57945,1.57861,1.57794,1.57759,1.57759,1.57775,1.57822,1.57903,1.57996,1.58078,1.58152,1.58241,1.58342,1.58438,1.58495,1.58519,1.58522,1.58505,1.58489,1.58484,1.58496,1.58526,1.58565,1.58603,1.58644,1.58684,1.58735,1.58788,1.58823,1.58826,1.58822,1.58835,1.58863
5,1,198,1.52038,1.52057,1.52082,1.52117,1.52149,1.52167,1.52176,1.52164,1.52144,1.5212,1.5208,1.52025,1.51966,1.51903,1.51831,1.51771,1.51715,1.51652,1.51604,1.5157,1.51542,1.51543,1.5157,1.51605,1.51649,1.51676,1.51666,1.51619,1.5155,1.5146,1.51325,1.51152,1.50969,1.50799,1.50667,1.50576,1.50523,1.50515,1.50558,1.50633,1.50707,1.50763,1.50789,1.50783,1.50766,1.50773,1.50792,1.50813,1.50829,1.50841,1.50845,1.50853,1.50872,1.50914,1.50989,1.51093,1.51219,1.51342,1.51445,1.51495
5,1,199,1.77498,1.77799,1.78012,1.78115,1.78067,1.77933,1.77789,1.7766,1.77588,1.77585,1.77602,1.77596,1.77548,1.77486,1.77427,1.77388,1.77388,1.77405,1.77403,1.77382,1.77337,1.77287,1.77255,1.77249,1.77236,1.77224,1.77206,1.77175,1.77139,1.77112,1.771,1.771,1.77119,1.77154,1.77202,1.77268,1.77339,1.77408,1.77484,1.77568,1.77675,1.7781,1.77968,1.78135,1.78292,1.78443,1.78592,1.78715,1.78797,1.78861,1.78919,1.78971,1.7904,1.79119,1.79214,1.79304,1.79396,1.79495,1.79596,1.79682
5,0,200,1.71986,1.721,1.72212,1.72319,1.72413,1.72481,1.72525,1.72555,1.72581,1.72617,1.72663,1.72717,1.72776,1.72842,1.72924,1.73023,1.73139,1.73276,1.73421,1.73561,1.73703,1.73845,1.73974,1.74105,1.74242,1.74367,1.74505,1.74652,1.74788,1.74915,1.75028,1.75116,1.75186,1.75189,1.75181,1.75281,1.7534,1.75355,1.75352,1.75324,1.75268,1.7521,1.75162,1.75122,1.7509,1.75059,1.7502,1.74969,1.74884,1.74753,1.74588,1.74409,1.74225,1.74056,1.73933,1.73869,1.73846,1.73836,1.73837,1.73846
5,1,201,1.76981,1.76945,1.76895,1.76857,1.76842,1.76855,1.76877,1.76892,1.76907,1.76922,1.76926,1.76926,1.76926,1.76929,1.7695,1.76974,1.76983,1.77005,1.77041,1.77085,1.77127,1.77182,1.77249,1.77322,1.77389,1.77442,1.77481,1.77508,1.77527,1.77537,1.77545,1.7757,1.77604,1.77647,1.77685,1.77717,1.77742,1.77756,1.77757,1.77751,1.77752,1.77772,1.778,1.77804,1.77799,1.77775,1.77748,1.77724,1.77718,1.77728,1.77758,1.77798,1.77824,1.77837,1.77838,1.77844,1.77876,1.77925,1.77977,1.78023
5,0,202,1.75988,1.75991,1.7599,1.75999,1.76015,1.76027,1.76034,1.76038,1.76039,1.76046,1.76056,1.7607,1.76087,1.76103,1.76118,1.76128,1.76136,1.76148,1.76161,1.76171,1.76174,1.7617,1.76165,1.76168,1.76177,1.76198,1.76219,1.76246,1.7629,1.76351,1.76415,1.76461,1.76483,1.76488,1.76475,1.76461,1.7646,1.76478,1.76504,1.76523,1.76545,1.76571,1.76585,1.76587,1.76588,1.76586,1.76577,1.76562,1.76549,1.76533,1.76511,1.76493,1.76478,1.76468,1.76463,1.76466,1.7647,1.76468,1.76464,1.76459
5,0,203,1.55235,1.55232,1.55227,1.55217,1.55208,1.55198,1.55188,1.55175,1.55163,1.55154,1.55147,1.5514,1.55133,1.55124,1.55115,1.55101,1.55081,1.55054,1.55021,1.54985,1.54947,1.54913,1.54887,1.54866,1.5485,1.54834,1.54817,1.54798,1.54773,1.54739,1.547,1.54656,1.54614,1.54572,1.5453,1.54488,1.54446,1.54407,1.54375,1.54349,1.54326,1.54308,1.54293,1.54281,1.54272,1.54264,1.54254,1.54244,1.54231,1.54213,1.54196,1.54183,1.54175,1.54168,1.54164,1.54158,1.54155,1.54163,1.54183,1.54206
5,1,204,1.71749,1.7175,1.71752,1.71758,1.71767,1.71779,1.71794,1.71807,1.71817,1.71826,1.71833,1.7184,1.71848,1.71856,1.71869,1.71886,1.71902,1.71915,1.71926,1.71934,1.71938,1.71943,1.71943,1.7194,1.71942,1.71952,1.71959,1.71967,1.71968,1.71958,1.71947,1.71938,1.71931,1.71925,1.71922,1.71928,1.71936,1.71942,1.71942,1.71932,1.71924,1.71919,1.71921,1.71923,1.71922,1.7192,1.71921,1.71925,1.71926,1.71919,1.71908,1.71896,1.7189,1.71891,1.71892,1.71889,1.71886,1.71882,1.71878,1.71872
5,1,205,1.71746,1.71748,1.71746,1.71736,1.71723,1.71711,1.71703,1.71703,1.71705,1.71708,1.71708,1.71705,1.71698,1.71689,1.71678,1.7167,1.71668,1.71668,1.71669,1.7167,1.71664,1.71654,1.71648,1.71646,1.71648,1.7165,1.71645,1.7164,1.71634,1.71631,1.71628,1.71628,1.71628,1.71623,1.71608,1.71587,1.71575,1.71568,1.71563,1.71556,1.71549,1.71539,1.71526,1.7151,1.71493,1.71476,1.71465,1.71453,1.71439,1.71424,1.71413,1.71408,1.71414,1.71422,1.71433,1.71448,1.71468,1.7149,1.71515,1.71547
5,1,206,1.80833,1.80813,1.80773,1.8066,1.80544,1.80485,1.80461,1.80381,1.80273,1.80195,1.80149,1.80072,1.79931,1.79814,1.7975,1.79657,1.79581,1.79524,1.79418,1.79189,1.78902,1.78767,1.7868,1.78621,1.78611,1.78537,1.78389,1.78275,1.78145,1.78019,1.77916,1.77763,1.7744
5,1,207,1.64775,1.64729,1.6467,1.64624,1.64582,1.64515,1.6453,1.64586,1.6478,1.65019,1.65072,1.65052,1.65046,1.65068,1.65101,1.65156,1.6522,1.65262,1.65292,1.65308,1.65307,1.6529,1.65254,1.65202,1.6514,1.6507,1.65004,1.64971,1.64974,1.64987,1.64979,1.6494,1.64882,1.64815,1.64747,1.64687,1.6464,1.64604,1.64589,1.64594,1.64611,1.64623,1.64628,1.64639,1.64673,1.64745,1.64859,1.65009,1.65203,1.6544,1.65697,1.65894,1.65973,1.6598,1.65927,1.65827,1.65712,1.65607,1.65557,1.65573
5,0,208,1.80491,1.80441,1.8042,1.80381,1.80343,1.80317,1.80299,1.80294,1.80277,1.80255,1.80214,1.80171,1.80112,1.80065,1.8008,1.80058,1.80092,1.80112,1.8012,1.80116,1.80102,1.80084,1.80054,1.80021,1.79964,1.79901,1.79866,1.79855,1.79955,1.80108,1.80199,1.80241,1.80223,1.80187,1.80049,1.79992,1.79943,1.79813,1.79759,1.79694,1.79658,1.79692,1.79735,1.7974,1.79783,1.79786,1.79709,1.79662,1.79625,1.79571,1.79563,1.79577,1.79587,1.79607,1.7964,1.79672,1.79754,1.79768,1.79791,1.7982
5,0,209,1.69165,1.69057,1.68932,1.68926,1.68933,1.68851,1.68787,1.68702,1.68582,1.68556,1.68615,1.68652,1.68851,1.68973,1.6915,1.69482,1.69711,1.69947,1.70148,1.70324,1.70446,1.70525,1.70637,1.70673,1.70756,1.7084,1.7092,1.70982,1.71183,1.71378,1.71455,1.71519,1.71645,1.71726,1.71806,1.71982,1.72179,1.72349,1.72572,1.72888,1.73133,1.73333,1.73508,1.73654,1.73774,1.73873,1.73991,1.74019,1.74084,1.74183,1.74245,1.74302,1.74374,1.74398,1.74469,1.74569,1.74717,1.7482,1.74936,1.75073
5,0,210,1.69846,1.70162,1.70506,1.70866,1.71238,1.71612,1.71978,1.72325,1.72644,1.72924,1.7313,1.73264,1.73362,1.73506,1.73588,1.73606,1.7358,1.73551,1.73526,1.7349,1.73438,1.73383,1.73328,1.73271,1.732,1.73122,1.73053,1.72996,1.72933,1.72862,1.72782,1.72701,1.72631,1.72561,1.72501,1.72447,1.72396,1.72359,1.72342,1.72329,1.72315,1.72309,1.72311,1.72303,1.72266,1.72213,1.72155,1.72103,1.72059,1.72011,1.7196,1.71923,1.71897,1.71896,1.7192,1.71972,1.72043,1.72114,1.72163,1.7218
5,1,211,1.62649,1.62653,1.62661,1.62677,1.62697,1.62719,1.62735,1.62738,1.62725,1.627,1.62678,1.62666,1.62671,1.62684,1.62699,1.62708,1.62702,1.62677,1.62631,1.62561,1.6247,1.62361,1.62248,1.62135,1.6203,1.61946,1.61883,1.61839,1.61793,1.61738,1.61682,1.61636,1.61598,1.61574,1.61563,1.61566,1.61581,1.61606,1.61616,1.61587,1.61517,1.61416,1.61312,1.61242,1.61216,1.61236,1.61284,1.61326,1.61342,1.61344,1.61343,1.61355,1.61371,1.61392,1.61408,1.61432,1.61477,1.61546,1.61631,1.61697
5,0,212,1.82716,1.82783,1.82837,1.82907,1.82984,1.8306,1.83144,1.83232,1.83313,1.83387,1.83475,1.83584,1.83703,1.83824,1.83953,1.84088,1.84212,1.84333,1.8445,1.84557,1.84632,1.84696,1.84763,1.84818,1.84852,1.84878,1.84911,1.84954,1.84966,1.84947,1.8492,1.84883,1.84829,1.84755,1.84674,1.84606,1.84543,1.84473,1.84389,1.843,1.84214,1.84124,1.84056,1.84012,1.83988,1.84017,1.84049,1.84068,1.84099,1.84121,1.84112,1.84096,1.84084,1.84074,1.84045,1.84013,1.84012,1.84029,1.84056,1.84104
5,1,213,1.78534,1.78353,1.78182,1.77974,1.77696,1.77369,1.76991,1.76547,1.75993,1.75404,1.7488,1.74474,1.74134,1.73783,1.73365,1.7327,1.7354,1.73759,1.73794,1.73687,1.73582,1.73624,1.73876,1.74164,1.74371,1.74626,1.74902,1.7516,1.75375,1.75574,1.75746,1.75868,1.75939,1.75994,1.76044,1.76093,1.7613,1.76164,1.76186,1.76215,1.76239,1.76236,1.76233,1.7623,1.7624,1.7625,1.76256,1.76265,1.76298,1.76357,1.76427,1.76505
5,0,214,1.77366,1.77348,1.77331,1.77315,1.77283,1.77237,1.7718,1.7717,1.77227,1.773,1.77419,1.77537,1.77597,1.77677,1.77619,1.77505,1.77367,1.77328,1.77257,1.77322,1.77471,1.77515,1.77593,1.77692,1.77752,1.77725,1.77756,1.77756,1.77755,1.77703,1.77614,1.77517,1.77449,1.77414,1.77393,1.77338,1.7729,1.77268,1.77234,1.77501,1.77483,1.77434,1.77766,1.78213,1.78455,1.78719,1.78892,1.78906,1.78597,1.78202,1.77921,1.77786,1.77701,1.77641,1.77656,1.77697,1.77698,1.77648,1.77584,1.7753
5,0,215,1.70474,1.70467,1.70455,1.70439,1.70436,1.70443,1.70453,1.70465,1.70477,1.70489,1.70489,1.70488,1.70485,1.70488,1.70506,1.70527,1.70552,1.70588,1.70642,1.70701,1.70769,1.70829,1.70886,1.7094,1.70991,1.71036,1.7107,1.711,1.71108,1.71083,1.71037,1.70964,1.7087,1.70767,1.70672,1.70616,1.70554,1.70503,1.70485,1.7047,1.70471,1.70478,1.70476,1.70481,1.70489,1.70484,1.70472,1.70451,1.70426,1.70404,1.70384,1.70361,1.70333,1.70286,1.70222,1.70143,1.70051,1.69954,1.69861,1.69754
5,1,216,1.66944,1.6689,1.66827,1.6677,1.66722,1.66679,1.66649,1.66618,1.66582,1.66545,1.6651,1.66475,1.66448,1.66417,1.66382,1.66351,1.66338,1.66335,1.66322,1.66304,1.66284,1.66261,1.6623,1.66202,1.66179,1.66163,1.66163,1.66157,1.66153,1.66158,1.66155,1.66147,1.66153,1.6617,1.66189,1.66219,1.66258,1.66304,1.6636,1.66422,1.66491,1.66562,1.66617,1.66666,1.66735,1.6682,1.66912,1.67014,1.67107,1.67184,1.6724,1.67291,1.67336,1.67389,1.6747,1.67559,1.67642,1.67737,1.67838,1.6793
3,1,217,1.24991,1.27254,1.28892,1.29985,1.30722,1.30859,1.31044,1.31711,1.32483,1.33126,1.33885,1.34278,1.33761,1.33044,1.32082,1.32078,1.3277,1.33756,1.34786,1.35735,1.36923,1.38217,1.3957,1.41238,1.43077,1.44571,1.44988,1.44025,1.42183,1.39947,1.37414,1.34301,1.30338,1.25441,1.20259,1.14743,1.08469,1.01554,0.954017,0.902246,0.855359,0.812523,0.78186,0.763752,0.757329,0.763063,0.77922,0.805973,0.845882,0.894484,0.941386,0.99475,1.05213,1.0996,1.12949,1.1757,1.21543,1.23718,1.25868,1.28231
3,0,218,1.63742,1.66009,1.67697,1.68851,1.70018,1.71453,1.73257,1.75376,1.77151,1.78036,1.78296,1.78569,1.79393,1.79871,1.79476,1.78781,1.78046,1.77505,1.7734,1.77793,1.79009,1.79668,1.78888,1.773,1.74553,1.70065,1.63764,1.56346,1.51287,1.47918,1.45349,1.42029,1.3775,1.33678,1.29717,1.25739,1.22006,1.18627,1.2308,1.26496,1.28766,1.30051,1.31426,1.33555,1.36479,1.4003,1.43958,1.47536,1.50384,1.52825,1.55138,1.57111
3,1,219,1.57063,1.59629,1.62033,1.64192,1.66263,1.68071,1.69473,1.7072,1.71733,1.72395,1.72777,1.72972,1.7294,1.72532,1.71653,1.7057,1.69436,1.6843,1.67698,1.67433,1.67374,1.67255,1.67231,1.67297,1.67175,1.66466,1.64911,1.61787,1.57643,1.52918,1.47689,1.41537,1.34944,1.28004,1.20196,1.1212,1.04317,0.973505,0.916001,0.880165,0.922706,0.965679,0.997073,1.05473,1.10557,1.14707,1.19936,1.24513,1.29526,1.34687,1.39523,1.43889,1.4754,1.50331,1.52536,1.54609
3,1,220,1.56747,1.56617,1.56984,1.57945,1.59072,1.59495,1.59413,1.58979,1.58104,1.56799,1.55277,1.53767,1.52488,1.51618,1.51327,1.51827,1.52563,1.53116,1.54104,1.55681,1.56915,1.56407,1.54583,1.52785,1.50804,1.48729,1.45818,1.41188,1.35061,1.28726,1.21866,1.15332,1.0994,1.06555,1.06043,1.07938,1.11667,1.15793,1.21262,1.26838,1.32931,1.38928,1.44475,1.49537,1.5402,1.57991,1.60934,1.6234,1.62367,1.61579,1.60517,1.59541,1.58843,1.58581,1.5877,1.59612,1.60877,1.61772,1.62022,1.61891
3,1,222,1.46228,1.46372,1.45633,1.43692,1.41113,1.38597,1.35442,1.31687,1.27761,1.23456,1.19218,1.15431,1.12052,1.09121,1.06431,1.03814,1.01237,0.987932,0.96716,0.951817,0.943225,0.941835,0.947166,0.96017,0.984434,1.00898,1.01771,1.03989,1.05221,1.07438,1.09921,1.12479,1.15002,1.17387,1.19553,1.21547,1.23424,1.25288,1.2728,1.29282,1.31254,1.33342,1.3559,1.3784,1.39814,1.41283,1.42339,1.42921,1.42863,1.42526,1.42441,1.4283,1.43348,1.43827,1.44298,1.44671,1.44852,1.44959,1.4494,1.44752
3,1,223,1.85737,1.85349,1.84555,1.81952,1.78109,1.73886,1.682,1.60777,1.53863,1.49423,1.48518,1.44739,1.37297,1.32053,1.28325,1.25464,1.22708,1.20298,1.18561,1.17523,1.1709,1.17752,1.19383,1.21319,1.23928,1.28177,1.34142,1.38533,1.35289,1.29591,1.26696,1.25718,1.24939,1.25113,1.27163,1.29894,1.31443,1.31671,1.30866,1.32347,1.37473,1.41938,1.42786,1.4413,1.48149,1.50495,1.52004,1.53294,1.54196,1.54858,1.5503,1.55109,1.54837,1.54315,1.53702,1.5314,1.53068,1.53216,1.53367,1.53706
3,0,224,1.76731,1.73097,1.69306,1.65735,1.62015,1.57834,1.53225,1.48777,1.44802,1.40753,1.3659,1.31871,1.26606,1.21115,1.15806,1.11172,1.09241,1.12357,1.16253,1.20039,1.22244,1.24446,1.26006,1.28174,1.31351,1.34898,1.39246,1.44452,1.49634,1.54068,1.57595,1.60292,1.62533,1.6446,1.66056,1.67167,1.67942,1.68544,1.69087,1.69624,1.70123,1.70553,1.70893,1.70891,1.7081,1.70605,1.70503,1.70614,1.7078,1.71155,1.71556,1.7233,1.73425,1.74241
3,1,225,1.62286,1.64228,1.65155,1.65385,1.65526,1.65708,1.65871,1.65545,1.65293,1.66534,1.69583,1.73049,1.74919,1.75038,1.74289,1.73238,1.71549,1.69387,1.67164,1.64899,1.63198,1.6237,1.62404,1.63375,1.65168,1.67276,1.69022,1.69862,1.68874,1.66696,1.63816,1.60762,1.58583,1.56497,1.51503,1.4542,1.38921,1.31377,1.24265,1.17925,1.12472,1.08206,1.05407,1.04851,1.07477,1.13062,1.19291,1.27434,1.35083,1.40901,1.46265,1.51445,1.56866,1.62578,1.66883,1.68711,1.68802,1.68583,1.68033,1.67597
3,0,226,1.72232,1.71987,1.71873,1.71878,1.7204,1.72388,1.72837,1.73464,1.74083,1.74519,1.74827,1.75141,1.75648,1.76769,1.78399,1.80713,1.83217,1.82853,1.79518,1.76073,1.73965,1.72137,1.69159,1.65539,1.6233,1.5909,1.5574,1.52884,1.50726,1.49059,1.4806,1.47247,1.47094,1.47795,1.49035,1.50412,1.50951,1.49992,1.50329,1.52276,1.54353,1.56162,1.57875,1.60058,1.62465,1.64738,1.66929,1.69065,1.7122,1.73317,1.75335,1.77362,1.79254,1.80508,1.80862,1.80395,1.79646,1.78833,1.77974,1.77143
3,0,227,1.78389,1.7769,1.77184,1.76282,1.76456,1.78105,1.79006,1.78731,1.78134,1.77587,1.77051,1.76422,1.75701,1.74984,1.74303,1.73679,1.73151,1.72674,1.72103,1.71433,1.70799,1.70192,1.69556,1.68808,1.6806,1.67568,1.67402,1.67525,1.67678,1.67741,1.6773,1.67709,1.67713,1.67738,1.67798,1.67906,1.68017,1.67992,1.67925,1.6775,1.67301,1.66496,1.65735,1.64862,1.63663,1.62284,1.61106,1.6044,1.60385,1.60808,1.61471,1.62326,1.63192,1.6393,1.64535,1.6511,1.65792,1.66464,1.66894,1.67075
3,1,228,1.58043,1.56905,1.54464,1.51286,1.48314,1.45441,1.42696,1.40516,1.39173,1.38604,1.3877,1.39653,1.41008,1.42692,1.44628,1.46764,1.48868,1.49854,1.4899,1.47312,1.46234,1.46192,1.4724,1.48654,1.49173,1.4941,1.50365,1.51682,1.54831,1.58436,1.60602,1.60162,1.60268,1.59721,1.58966,1.58187,1.5712,1.55812,1.54334,1.53024,1.52331,1.51965,1.51717,1.5166,1.51765,1.51888,1.51847,1.52057,1.52356,1.52668,1.52964,1.53383,1.54,1.54663,1.5531,1.56098,1.57695,1.60026,1.6174,1.61527
